"participant","pic","sound","condition","run","rt","accuracy","SOA"
40,"lemon","knight","unrelated_med",1,706.4172,1,-150
41,"bed","count","mediated",1,706.4172,1,-150
41,"pear","lemming","mediated",1,706.4172,1,-150
41,"leg","earth","mediated",1,706.4172,1,-150
11,"mountain","flute","unrelated_cat",1,705.4195,1,-150
23,"star","truffle","unrelated_med",1,705.4195,1,-150
23,"hat","coat","category",1,705.4195,1,-150
31,"flute","sock","unrelated_cat",1,705.4195,1,-150
32,"coat","fork","unrelated_cat",1,705.4195,1,-150
35,"whistle","carrot","unrelated_cat",1,705.4195,1,-150
35,"lemon","whistle","unrelated_cat",1,705.4195,1,-150
36,"leg","ear","category",1,705.4195,1,-150
37,"knife","camel","unrelated_cat",1,705.4195,1,-150
37,"ear","leg","category",1,705.4195,1,-150
41,"sheep","car","unrelated_cat",1,705.4195,1,-150
42,"hand","carriage","unrelated_med",1,705.4195,1,-150
42,"ear","pearl","unrelated_med",1,705.4195,1,-150
11,"plane","count","unrelated_med",1,704.4218,1,-150
23,"whistle","carrot","unrelated_cat",1,704.4218,1,-150
23,"leg","beans","unrelated_cat",1,704.4218,1,-150
23,"ear","leg","category",1,704.4218,1,-150
23,"mouth","hand","category",1,704.4218,1,-150
24,"sock","tie","category",1,704.4218,1,-150
31,"horse","camera","mediated",1,704.4218,1,-150
31,"beans","carrot","category",1,704.4218,1,-150
32,"hat","coat","category",1,704.4218,1,-150
32,"lake","chair","unrelated_cat",1,704.4218,1,-150
34,"coat","ham","mediated",1,704.4218,1,-150
37,"lemon","knight","unrelated_med",1,704.4218,1,-150
6,"drum","harp","category",1,703.424,1,-150
5,"tie","soap","mediated",1,703.424,1,-150
11,"sock","knife","unrelated_cat",1,703.424,1,-150
17,"hand","mound","mediated",1,703.424,1,-150
34,"hand","mound","mediated",1,703.424,1,-150
35,"plane","ship","category",1,703.424,1,-150
40,"hat","drug","unrelated_med",1,703.424,1,-150
6,"hammer","pill","unrelated_med",1,702.4263,1,-150
5,"star","moon","category",1,702.4263,1,-150
17,"drill","horse","unrelated_cat",1,702.4263,1,-150
18,"mouth","beach","unrelated_med",1,702.4263,1,-150
18,"leg","lemming","unrelated_med",1,702.4263,1,-150
39,"whistle","flute","category",1,702.4263,1,-150
40,"car","tablet","unrelated_med",1,702.4263,1,-150
41,"plane","ship","category",1,702.4263,1,-150
41,"harp","lemon","unrelated_cat",1,702.4263,1,-150
42,"lemon","pearl","mediated",1,702.4263,1,-150
42,"flute","stalk","unrelated_med",1,702.4263,1,-150
5,"beans","hamper","unrelated_med",1,701.4286,1,-150
34,"drill","hammer","category",1,701.4286,1,-150
35,"knife","camera","unrelated_med",1,701.4286,1,-150
38,"bed","count","mediated",1,701.4286,1,-150
40,"whistle","mood","unrelated_med",1,701.4286,1,-150
41,"sheep","hanger","unrelated_med",1,701.4286,1,-150
42,"hammer","pill","unrelated_med",1,701.4286,1,-150
18,"knife","camel","unrelated_cat",1,700.4308,1,-150
24,"plane","count","unrelated_med",1,700.4308,1,-150
35,"car","truck","category",1,700.4308,1,-150
36,"bed","couch","category",1,700.4308,1,-150
38,"star","bed","unrelated_cat",1,700.4308,1,-150
41,"knife","fork","category",1,700.4308,1,-150
41,"hammer","drill","category",1,700.4308,1,-150
6,"tie","sock","category",1,699.4331,1,-150
5,"truck","card","mediated",1,699.4331,1,-150
37,"harp","lemon","unrelated_cat",1,699.4331,1,-150
41,"carrot","beach","mediated",1,699.4331,1,-150
41,"whistle","carrot","unrelated_cat",1,699.4331,1,-150
42,"car","hand","unrelated_cat",1,699.4331,1,-150
11,"leg","earth","mediated",1,698.4354,1,-150
17,"flute","whiskey","mediated",1,698.4354,1,-150
18,"beans","ear","unrelated_cat",1,698.4354,1,-150
23,"table","coal","unrelated_med",1,698.4354,1,-150
35,"hand","sheep","unrelated_cat",1,698.4354,1,-150
35,"knife","camel","unrelated_cat",1,698.4354,1,-150
41,"sheep","pill","mediated",1,698.4354,1,-150
41,"hand","sheep","unrelated_cat",1,698.4354,1,-150
41,"truck","car","category",1,698.4354,1,-150
41,"hat","drug","unrelated_med",1,698.4354,1,-150
42,"knife","camel","unrelated_cat",1,698.4354,1,-150
42,"hammer","pig","unrelated_cat",1,698.4354,1,-150
42,"pear","harp","unrelated_cat",1,698.4354,1,-150
6,"coat","hat","category",1,697.4376,1,-150
17,"table","chair","category",1,697.4376,1,-150
35,"couch","lake","unrelated_cat",1,697.4376,0,-150
37,"mouth","hand","category",1,697.4376,1,-150
41,"bed","soap","unrelated_med",1,697.4376,1,-150
23,"beans","hamper","unrelated_med",1,696.4399,1,-150
23,"beans","ear","unrelated_cat",1,696.4399,1,-150
37,"fork","knight","mediated",1,696.4399,1,-150
41,"hand","mouth","category",1,696.4399,1,-150
42,"fork","coat","unrelated_cat",1,696.4399,1,-150
6,"carrot","drip","unrelated_med",1,695.4422,1,-150
5,"car","hand","unrelated_cat",1,695.4422,1,-150
5,"camel","horse","category",1,695.4422,1,-150
5,"ear","legend","mediated",1,695.4422,1,-150
11,"moon","table","unrelated_cat",1,695.4422,1,-150
24,"pear","lemon","category",1,695.4422,1,-150
31,"coat","hat","category",1,695.4422,1,-150
31,"ear","leg","category",1,695.4422,1,-150
35,"pear","lemming","mediated",1,695.4422,1,-150
35,"ear","pearl","unrelated_med",1,695.4422,1,-150
36,"car","truffle","mediated",1,695.4422,1,-150
37,"plane","hat","unrelated_cat",1,695.4422,1,-150
39,"drill","hammer","category",1,695.4422,1,-150
40,"star","bed","unrelated_cat",1,695.4422,1,-150
42,"hand","mouth","category",1,695.4422,1,-150
42,"star","truffle","unrelated_med",1,695.4422,1,-150
23,"harp","drug","mediated",1,694.4444,1,-150
35,"table","star","unrelated_cat",1,694.4444,1,-150
36,"beans","carrot","category",1,694.4444,1,-150
38,"pig","sheet","mediated",1,694.4444,1,-150
39,"mountain","lace","mediated",1,694.4444,1,-150
23,"plane","count","unrelated_med",1,693.4467,1,-150
24,"tie","soap","mediated",1,693.4467,1,-150
31,"truck","mouth","unrelated_cat",1,693.4467,1,-150
37,"mountain","shin","unrelated_med",1,693.4467,1,-150
40,"sock","whiskey","unrelated_med",1,693.4467,1,-150
40,"beans","ear","unrelated_cat",1,693.4467,1,-150
41,"beans","ear","unrelated_cat",1,693.4467,1,-150
5,"sheep","hanger","unrelated_med",1,692.449,1,-150
18,"ship","drum","unrelated_cat",1,692.449,1,-150
18,"flute","whistle","category",1,692.449,1,-150
34,"bed","count","mediated",1,692.449,1,-150
38,"whistle","carrot","unrelated_cat",1,692.449,1,-150
39,"chair","table","category",1,692.449,1,-150
41,"tie","soap","mediated",1,692.449,1,-150
42,"drum","pear","unrelated_cat",1,692.449,1,-150
5,"camel","legend","unrelated_med",1,691.4512,1,-150
5,"leg","earth","mediated",1,691.4512,1,-150
11,"ear","pearl","unrelated_med",1,691.4512,1,-150
24,"mouth","tie","unrelated_cat",1,691.4512,1,-150
34,"couch","bell","mediated",1,691.4512,1,-150
41,"carrot","beans","category",1,691.4512,1,-150
42,"car","truck","category",1,691.4512,1,-150
42,"leg","ear","category",1,691.4512,1,-150
5,"tie","hammer","unrelated_cat",1,690.4535,1,-150
11,"drill","hammer","category",1,690.4535,1,-150
23,"moon","stalk","mediated",1,690.4535,1,-150
31,"lemon","pearl","mediated",1,690.4535,1,-150
32,"couch","bed","category",1,690.4535,1,-150
35,"star","mood","mediated",1,690.4535,1,-150
39,"car","truck","category",1,690.4535,1,-150
41,"pear","harp","unrelated_cat",1,690.4535,1,-150
17,"knife","camel","unrelated_cat",1,689.4558,1,-150
23,"table","star","unrelated_cat",1,689.4558,1,-150
32,"leg","lemming","unrelated_med",1,689.4558,1,-150
35,"knife","fort","mediated",1,689.4558,1,-150
40,"mountain","shin","unrelated_med",1,689.4558,1,-150
40,"tie","hammer","unrelated_cat",1,689.4558,1,-150
41,"sock","tide","mediated",1,689.4558,1,-150
6,"mouth","hand","category",1,688.458,1,-150
5,"coat","fork","unrelated_cat",1,688.458,1,-150
17,"harp","drug","mediated",1,688.458,1,-150
23,"moon","star","category",1,688.458,1,-150
23,"lemon","whistle","unrelated_cat",1,688.458,1,-150
31,"carrot","leg","unrelated_cat",1,688.458,1,-150
31,"pig","sheep","category",1,688.458,1,-150
35,"sheep","pig","category",1,688.458,1,-150
35,"couch","tide","unrelated_med",1,688.458,1,-150
40,"drum","pear","unrelated_cat",1,688.458,1,-150
41,"flute","stalk","unrelated_med",1,688.458,1,-150
42,"carrot","beans","category",1,688.458,1,-150
17,"sheep","car","unrelated_cat",1,687.4603,1,-150
24,"drum","mouse","unrelated_med",1,687.4603,1,-150
24,"leg","earth","mediated",1,687.4603,1,-150
32,"plane","hat","unrelated_cat",1,687.4603,1,-150
37,"whistle","carrot","unrelated_cat",1,687.4603,1,-150
37,"pear","fort","unrelated_med",1,687.4603,1,-150
34,"camel","plane","unrelated_cat",1,686.4626,1,-150
37,"couch","lake","unrelated_cat",1,686.4626,1,-150
38,"knife","fort","mediated",1,686.4626,1,-150
38,"lemon","knight","unrelated_med",1,686.4626,1,-150
17,"knife","fort","mediated",1,685.4649,1,-150
23,"couch","tide","unrelated_med",1,685.4649,1,-150
32,"drill","hamper","mediated",1,685.4649,1,-150
37,"table","coal","unrelated_med",1,685.4649,1,-150
38,"whistle","mood","unrelated_med",1,685.4649,1,-150
40,"pear","lemon","category",1,685.4649,1,-150
41,"hand","mound","mediated",1,685.4649,1,-150
42,"carrot","beach","mediated",1,685.4649,1,-150
17,"mouth","tie","unrelated_cat",1,684.4671,1,-150
17,"ear","legend","mediated",1,684.4671,1,-150
23,"camel","plane","unrelated_cat",1,684.4671,1,-150
32,"plane","count","unrelated_med",1,684.4671,1,-150
32,"leg","ear","category",1,684.4671,1,-150
35,"camel","horse","category",1,684.4671,1,-150
38,"beans","ear","unrelated_cat",1,684.4671,1,-150
39,"bed","mountain","unrelated_cat",1,684.4671,1,-150
41,"drill","sheet","unrelated_med",1,684.4671,1,-150
42,"lemon","knight","unrelated_med",1,684.4671,1,-150
23,"carrot","drip","unrelated_med",1,683.4694,1,-150
24,"camel","horse","category",1,683.4694,1,-150
24,"chair","table","category",1,683.4694,1,-150
31,"hand","mound","mediated",1,683.4694,1,-150
34,"table","coal","unrelated_med",1,683.4694,1,-150
34,"truck","card","mediated",1,683.4694,1,-150
34,"sheep","pig","category",1,683.4694,1,-150
35,"drill","sheet","unrelated_med",1,683.4694,1,-150
38,"leg","earth","mediated",1,683.4694,1,-150
38,"lake","chair","unrelated_cat",1,683.4694,1,-150
38,"mountain","shin","unrelated_med",1,683.4694,1,-150
41,"sheep","pig","category",1,683.4694,1,-150
11,"pear","lemon","category",1,682.4717,1,-150
11,"knife","fort","mediated",1,682.4717,1,-150
17,"moon","table","unrelated_cat",1,682.4717,1,-150
18,"mouth","tie","unrelated_cat",1,682.4717,1,-150
35,"lake","chair","unrelated_cat",1,682.4717,1,-150
40,"hammer","pill","unrelated_med",1,682.4717,1,-150
41,"hat","coal","mediated",1,682.4717,1,-150
23,"hammer","drip","mediated",1,681.4739,1,-150
23,"carrot","beans","category",1,681.4739,1,-150
23,"ear","couch","unrelated_cat",1,681.4739,1,-150
24,"ship","plant","mediated",1,681.4739,1,-150
31,"drill","sheet","unrelated_med",1,681.4739,1,-150
32,"beans","hamper","unrelated_med",1,681.4739,1,-150
36,"pear","fort","unrelated_med",1,681.4739,1,-150
38,"table","coal","unrelated_med",1,681.4739,1,-150
39,"table","chair","category",1,681.4739,1,-150
5,"pear","lemming","mediated",1,680.4762,1,-150
5,"sheep","pig","category",1,680.4762,1,-150
11,"lemon","knight","unrelated_med",1,680.4762,1,-150
17,"truck","chain","unrelated_med",1,680.4762,1,-150
17,"ear","couch","unrelated_cat",1,680.4762,1,-150
17,"sock","tide","mediated",1,680.4762,1,-150
17,"carrot","drip","unrelated_med",1,680.4762,1,-150
18,"drum","harbour","mediated",1,680.4762,1,-150
18,"whistle","carrot","unrelated_cat",1,680.4762,1,-150
23,"hand","carriage","unrelated_med",1,680.4762,1,-150
31,"drum","harp","category",1,680.4762,1,-150
32,"star","truffle","unrelated_med",1,680.4762,1,-150
32,"drill","sheet","unrelated_med",1,680.4762,1,-150
34,"knife","fort","mediated",1,680.4762,1,-150
37,"sock","knife","unrelated_cat",1,680.4762,1,-150
41,"hammer","drip","mediated",1,680.4762,1,-150
42,"mouth","beach","unrelated_med",1,680.4762,1,-150
11,"whistle","fluid","mediated",1,679.4785,1,-150
11,"coat","harbour","unrelated_med",1,679.4785,1,-150
36,"camel","horse","category",1,679.4785,1,-150
38,"mouth","tie","unrelated_cat",1,679.4785,1,-150
18,"bed","couch","category",1,678.4807,1,-150
23,"pig","truck","unrelated_cat",1,678.4807,1,-150
31,"fork","knife","category",1,678.4807,1,-150
34,"star","bed","unrelated_cat",1,678.4807,1,-150
34,"plane","count","unrelated_med",1,678.4807,1,-150
41,"star","moon","category",1,678.4807,1,-150
41,"drill","horse","unrelated_cat",1,678.4807,1,-150
11,"plane","hat","unrelated_cat",1,677.483,1,-150
18,"fork","knight","mediated",1,677.483,1,-150
23,"bed","count","mediated",1,677.483,1,-150
32,"camel","house","mediated",1,677.483,1,-150
37,"carrot","leg","unrelated_cat",1,677.483,1,-150
39,"carrot","beans","category",1,677.483,1,-150
40,"whistle","carrot","unrelated_cat",1,677.483,1,-150
41,"chair","moon","unrelated_cat",1,677.483,1,-150
41,"sock","knife","unrelated_cat",1,677.483,1,-150
41,"table","coal","unrelated_med",1,677.483,1,-150
42,"knife","camera","unrelated_med",1,677.483,1,-150
5,"sock","tie","category",1,676.4853,1,-150
5,"bed","couch","category",1,676.4853,1,-150
17,"lemon","whistle","unrelated_cat",1,676.4853,1,-150
18,"drum","mouse","unrelated_med",1,676.4853,1,-150
31,"drill","horse","unrelated_cat",1,676.4853,1,-150
36,"sock","whiskey","unrelated_med",1,676.4853,1,-150
40,"flute","stalk","unrelated_med",1,676.4853,1,-150
6,"hammer","pig","unrelated_cat",1,675.4875,1,-150
5,"plane","count","unrelated_med",1,675.4875,1,-150
17,"ship","bell","unrelated_med",1,675.4875,1,-150
23,"pig","mound","unrelated_med",1,675.4875,1,-150
31,"camel","plane","unrelated_cat",1,675.4875,1,-150
33,"mouth","beach","unrelated_med",1,675.4875,1,-150
36,"car","truck","category",1,675.4875,1,-150
37,"drum","mouse","unrelated_med",1,675.4875,1,-150
41,"truck","mouth","unrelated_cat",1,675.4875,1,-150
41,"camel","house","mediated",1,675.4875,1,-150
42,"tie","soap","mediated",1,675.4875,1,-150
11,"whistle","carrot","unrelated_cat",1,674.4898,1,-150
17,"fork","coat","unrelated_cat",1,674.4898,1,-150
18,"tie","soap","mediated",1,674.4898,1,-150
18,"bed","soap","unrelated_med",1,674.4898,1,-150
41,"moon","plant","unrelated_med",1,674.4898,1,-150
42,"carrot","drip","unrelated_med",1,674.4898,1,-150
5,"leg","beans","unrelated_cat",1,673.4921,1,-150
5,"flute","stalk","unrelated_med",1,673.4921,1,-150
11,"carrot","beach","mediated",1,673.4921,1,-150
17,"ear","leg","category",1,673.4921,1,-150
17,"whistle","carrot","unrelated_cat",1,673.4921,1,-150
18,"tie","sock","category",1,673.4921,1,-150
31,"knife","camel","unrelated_cat",1,673.4921,1,-150
37,"ear","pearl","unrelated_med",1,673.4921,1,-150
38,"pig","truck","unrelated_cat",1,673.4921,1,-150
40,"moon","table","unrelated_cat",1,673.4921,1,-150
42,"harp","drum","category",1,673.4921,1,-150
42,"fork","knife","category",1,673.4921,1,-150
6,"flute","whistle","category",1,672.4943,1,-150
11,"table","coal","unrelated_med",1,672.4943,1,-150
11,"drum","harbour","mediated",1,672.4943,1,-150
34,"harp","drum","category",1,672.4943,1,-150
34,"table","chain","mediated",1,672.4943,1,-150
38,"plane","count","unrelated_med",1,672.4943,1,-150
40,"camel","house","mediated",1,672.4943,1,-150
40,"harp","drug","mediated",1,672.4943,1,-150
18,"ship","bell","unrelated_med",1,671.4966,1,-150
41,"knife","fort","mediated",1,671.4966,1,-150
11,"drill","horse","unrelated_cat",1,670.4989,1,-150
18,"plane","count","unrelated_med",1,670.4989,1,-150
18,"lemon","pear","category",1,670.4989,1,-150
23,"flute","stalk","unrelated_med",1,670.4989,1,-150
24,"plane","hat","unrelated_cat",1,670.4989,1,-150
36,"chair","table","category",1,670.4989,0,-150
38,"beans","hamper","unrelated_med",1,670.4989,1,-150
40,"leg","beans","unrelated_cat",1,670.4989,1,-150
41,"fork","coat","unrelated_cat",1,670.4989,1,-150
42,"hat","drill","unrelated_cat",1,670.4989,1,-150
42,"coat","ham","mediated",1,670.4989,1,-150
11,"star","bed","unrelated_cat",1,669.5011,1,-150
11,"coat","fork","unrelated_cat",1,669.5011,1,-150
11,"camel","house","mediated",1,669.5011,1,-150
17,"ship","plane","category",1,669.5011,1,-150
24,"flute","whistle","category",1,669.5011,1,-150
31,"star","moon","category",1,669.5011,1,-150
34,"flute","sock","unrelated_cat",1,669.5011,1,-150
35,"lemon","knight","unrelated_med",1,669.5011,1,-150
39,"lake","chair","unrelated_cat",1,669.5011,1,-150
39,"drum","harp","category",1,669.5011,1,-150
40,"harp","lemon","unrelated_cat",1,669.5011,1,-150
17,"hat","drill","unrelated_cat",1,668.5034,1,-150
18,"horse","camera","mediated",1,668.5034,1,-150
31,"mouth","hand","category",1,668.5034,1,-150
32,"camel","legend","unrelated_med",1,668.5034,1,-150
35,"pear","lemon","category",1,668.5034,1,-150
35,"leg","lemming","unrelated_med",1,668.5034,1,-150
38,"star","mood","mediated",1,668.5034,1,-150
39,"car","truffle","mediated",1,668.5034,1,-150
39,"coat","harbour","unrelated_med",1,668.5034,1,-150
40,"carrot","leg","unrelated_cat",1,668.5034,1,-150
40,"hammer","drill","category",1,668.5034,1,-150
41,"table","chair","category",1,668.5034,1,-150
41,"lemon","whistle","unrelated_cat",1,668.5034,1,-150
11,"drum","mouse","unrelated_med",1,667.5057,1,-150
17,"chair","moon","unrelated_cat",1,667.5057,1,-150
24,"hammer","pill","unrelated_med",1,667.5057,1,-150
31,"car","hand","unrelated_cat",1,667.5057,1,-150
31,"hammer","drip","mediated",1,667.5057,1,-150
36,"plane","hat","unrelated_cat",1,667.5057,1,-150
39,"tie","hammer","unrelated_cat",1,667.5057,1,-150
40,"pig","sheep","category",1,667.5057,1,-150
41,"coat","ham","mediated",1,667.5057,1,-150
18,"hat","coat","category",1,666.5079,1,-150
35,"harp","drum","category",1,666.5079,1,-150
37,"sock","whiskey","unrelated_med",1,666.5079,1,-150
39,"harp","drum","category",1,666.5079,1,-150
41,"flute","sock","unrelated_cat",1,666.5079,1,-150
6,"ship","plane","category",1,665.5102,1,-150
11,"lemon","pear","category",1,665.5102,1,-150
17,"table","chain","mediated",1,665.5102,1,-150
18,"drill","sheet","unrelated_med",1,665.5102,1,-150
24,"plane","shin","mediated",1,665.5102,1,-150
24,"ship","plane","category",1,665.5102,1,-150
36,"whistle","flute","category",1,665.5102,1,-150
39,"sheep","hanger","unrelated_med",1,665.5102,1,-150
41,"drum","mouse","unrelated_med",1,665.5102,1,-150
42,"sheep","pill","mediated",1,665.5102,1,-150
5,"lemon","pear","category",1,664.5125,1,-150
11,"carrot","beans","category",1,664.5125,1,-150
17,"lemon","knight","unrelated_med",1,664.5125,1,-150
17,"ship","drum","unrelated_cat",1,664.5125,1,-150
18,"beans","carrot","category",1,664.5125,1,-150
23,"harp","drum","category",1,664.5125,1,-150
34,"tie","hammer","unrelated_cat",1,664.5125,1,-150
34,"mouth","hand","category",1,664.5125,1,-150
34,"carrot","beans","category",1,664.5125,1,-150
35,"chair","moon","unrelated_cat",1,664.5125,1,-150
35,"sock","tide","mediated",1,664.5125,0,-150
37,"pear","harp","unrelated_cat",1,664.5125,1,-150
38,"pig","mound","unrelated_med",1,664.5125,1,-150
40,"tie","soap","mediated",1,664.5125,1,-150
41,"lemon","pearl","mediated",1,664.5125,1,-150
11,"table","star","unrelated_cat",1,663.5147,1,-150
11,"beans","carrot","category",1,663.5147,1,-150
17,"ship","plant","mediated",1,663.5147,1,-150
18,"knife","fork","category",1,663.5147,1,-150
39,"camel","legend","unrelated_med",1,663.5147,1,-150
11,"mouth","hanger","mediated",1,662.517,1,-150
18,"lemon","whistle","unrelated_cat",1,662.517,1,-150
24,"bed","soap","unrelated_med",1,662.517,1,-150
31,"mouth","hanger","mediated",1,662.517,1,-150
37,"mouth","beach","unrelated_med",1,662.517,1,-150
40,"carrot","beans","category",1,662.517,1,-150
42,"beans","ear","unrelated_cat",1,662.517,1,-150
12,"sock","tie","category",1,661.5193,1,-150
24,"hat","coal","mediated",1,661.5193,1,-150
32,"knife","camel","unrelated_cat",1,661.5193,1,-150
34,"flute","whistle","category",1,661.5193,1,-150
36,"pig","sheep","category",1,661.5193,1,-150
38,"truck","mouth","unrelated_cat",1,661.5193,1,-150
39,"beans","carriage","mediated",1,661.5193,1,-150
39,"beans","hamper","unrelated_med",1,661.5193,1,-150
40,"carrot","beach","mediated",1,661.5193,1,-150
11,"hammer","drip","mediated",1,660.5215,1,-150
17,"drum","harp","category",1,660.5215,1,-150
18,"fork","coat","unrelated_cat",1,660.5215,1,-150
18,"pig","mound","unrelated_med",1,660.5215,1,-150
23,"drum","harbour","mediated",1,660.5215,1,-150
23,"drum","mouse","unrelated_med",1,660.5215,1,-150
24,"camel","plane","unrelated_cat",1,660.5215,1,-150
38,"lake","card","unrelated_med",1,660.5215,1,-150
38,"harp","lace","unrelated_med",1,660.5215,1,-150
6,"hand","mound","mediated",1,659.5238,1,-150
5,"camel","plane","unrelated_cat",1,659.5238,1,-150
11,"truck","card","mediated",1,659.5238,1,-150
11,"leg","lemming","unrelated_med",1,659.5238,1,-150
11,"drill","hamper","mediated",1,659.5238,1,-150
18,"whistle","mood","unrelated_med",1,659.5238,1,-150
23,"lemon","knight","unrelated_med",1,659.5238,1,-150
31,"camel","horse","category",1,659.5238,1,-150
31,"chair","ham","unrelated_med",1,659.5238,1,-150
37,"sock","tide","mediated",1,659.5238,1,-150
38,"table","chain","mediated",1,659.5238,1,-150
41,"plane","hat","unrelated_cat",1,659.5238,1,-150
42,"lake","card","unrelated_med",1,659.5238,1,-150
18,"couch","lake","unrelated_cat",1,658.5261,1,-150
23,"car","truck","category",1,658.5261,1,-150
23,"pear","harp","unrelated_cat",1,658.5261,1,-150
34,"horse","camera","mediated",1,658.5261,1,-150
39,"leg","lemming","unrelated_med",1,658.5261,1,-150
39,"flute","sock","unrelated_cat",1,658.5261,1,-150
18,"harp","lemon","unrelated_cat",1,657.5283,1,-150
31,"lemon","whistle","unrelated_cat",1,657.5283,1,-150
32,"mountain","lake","category",1,657.5283,1,-150
35,"drill","horse","unrelated_cat",1,657.5283,1,-150
35,"flute","whiskey","mediated",1,657.5283,1,-150
36,"star","moon","category",1,657.5283,1,-150
38,"pig","sheep","category",1,657.5283,1,-150
40,"car","truffle","mediated",1,657.5283,1,-150
6,"pear","fort","unrelated_med",1,656.5306,1,-150
5,"chair","ham","unrelated_med",1,656.5306,1,-150
31,"mouth","beach","unrelated_med",1,656.5306,1,-150
31,"leg","lemming","unrelated_med",1,656.5306,1,-150
31,"chair","tablet","mediated",1,656.5306,1,-150
32,"harp","drum","category",1,656.5306,1,-150
32,"pig","sheep","category",1,656.5306,1,-150
32,"knife","fork","category",1,656.5306,1,-150
34,"leg","earth","mediated",1,656.5306,1,-150
35,"chair","tablet","mediated",1,656.5306,1,-150
37,"harp","drug","mediated",1,656.5306,1,-150
39,"knife","camera","unrelated_med",1,656.5306,1,-150
40,"mouth","hanger","mediated",1,656.5306,1,-150
40,"hammer","drip","mediated",1,656.5306,1,-150
40,"hat","coal","mediated",1,656.5306,1,-150
41,"hammer","pill","unrelated_med",1,656.5306,1,-150
18,"lemon","pearl","mediated",1,655.5329,1,-150
23,"mountain","lace","mediated",1,655.5329,1,-150
32,"horse","ship","unrelated_cat",1,655.5329,1,-150
34,"harp","drug","mediated",1,655.5329,1,-150
35,"leg","earth","mediated",1,655.5329,1,-150
35,"hammer","drill","category",1,655.5329,1,-150
36,"horse","camera","mediated",1,655.5329,1,-150
39,"knife","camel","unrelated_cat",1,655.5329,1,-150
11,"truck","mouth","unrelated_cat",1,654.5351,1,-150
11,"mountain","lake","category",1,654.5351,1,-150
24,"moon","plant","unrelated_med",1,654.5351,1,-150
31,"flute","whistle","category",1,654.5351,1,-150
34,"ship","drum","unrelated_cat",1,654.5351,1,-150
35,"flute","whistle","category",1,654.5351,1,-150
38,"truck","car","category",1,654.5351,1,-150
11,"pear","lemming","mediated",1,653.5374,1,-150
11,"tie","sock","category",1,653.5374,1,-150
18,"drill","horse","unrelated_cat",1,653.5374,1,-150
34,"lemon","pearl","mediated",1,653.5374,1,-150
36,"coat","hat","category",1,653.5374,1,-150
17,"hat","coat","category",1,652.5397,1,-150
23,"fork","house","unrelated_med",1,652.5397,1,-150
23,"ear","pearl","unrelated_med",1,652.5397,1,-150
32,"whistle","carrot","unrelated_cat",1,652.5397,1,-150
34,"ship","plant","mediated",1,652.5397,1,-150
34,"sock","whiskey","unrelated_med",1,652.5397,1,-150
35,"leg","beans","unrelated_cat",1,652.5397,1,-150
35,"ship","drum","unrelated_cat",1,652.5397,0,-150
40,"fork","house","unrelated_med",1,652.5397,1,-150
42,"bed","count","mediated",1,652.5397,1,-150
6,"lemon","pear","category",1,651.542,1,-150
18,"car","truffle","mediated",1,651.542,1,-150
23,"fork","coat","unrelated_cat",1,651.542,1,-150
24,"leg","ear","category",1,651.542,1,-150
34,"hat","drill","unrelated_cat",1,651.542,1,-150
35,"drum","pear","unrelated_cat",1,651.542,1,-150
35,"moon","stalk","mediated",1,651.542,1,-150
5,"ship","plane","category",1,650.5442,1,-150
5,"fork","knight","mediated",1,650.5442,1,-150
5,"harp","lemon","unrelated_cat",1,650.5442,1,-150
11,"harp","drum","category",1,650.5442,1,-150
11,"bed","mountain","unrelated_cat",1,650.5442,1,-150
17,"carrot","leg","unrelated_cat",1,650.5442,1,-150
34,"harp","lemon","unrelated_cat",1,650.5442,1,-150
35,"tie","soap","mediated",1,650.5442,1,-150
36,"coat","harbour","unrelated_med",1,650.5442,1,-150
37,"carrot","drip","unrelated_med",1,650.5442,1,-150
38,"truck","chain","unrelated_med",1,650.5442,1,-150
40,"harp","lace","unrelated_med",1,650.5442,1,-150
5,"lemon","knight","unrelated_med",1,649.5465,1,-150
24,"harp","drug","mediated",1,649.5465,1,-150
24,"beans","carriage","mediated",1,649.5465,1,-150
32,"whistle","fluid","mediated",1,649.5465,0,-150
36,"drill","hamper","mediated",1,649.5465,1,-150
40,"knife","fork","category",1,649.5465,1,-150
40,"knife","camera","unrelated_med",1,649.5465,1,-150
6,"hammer","drill","category",1,648.5488,1,-150
32,"ship","drum","unrelated_cat",1,648.5488,1,-150
32,"pig","sheet","mediated",1,648.5488,1,-150
32,"drill","horse","unrelated_cat",1,648.5488,1,-150
35,"hammer","pill","unrelated_med",1,648.5488,1,-150
41,"hat","drill","unrelated_cat",1,648.5488,1,-150
5,"drill","hamper","mediated",1,647.551,1,-150
11,"moon","plant","unrelated_med",1,647.551,1,-150
17,"tie","soap","mediated",1,647.551,1,-150
24,"plane","ship","category",1,647.551,1,-150
34,"drill","horse","unrelated_cat",1,647.551,1,-150
34,"ear","pearl","unrelated_med",1,647.551,1,-150
35,"couch","bell","mediated",1,647.551,1,-150
35,"sheep","hanger","unrelated_med",1,647.551,1,-150
36,"fork","knight","mediated",1,647.551,1,-150
37,"coat","ham","mediated",1,647.551,1,-150
39,"pear","lemon","category",1,647.551,1,-150
41,"coat","hat","category",1,647.551,1,-150
42,"hat","coat","category",1,647.551,1,-150
6,"lemon","whistle","unrelated_cat",1,646.5533,1,-150
